egid,4,7,1,4,3,5
jbif,6,7,5,7,7,3
aeba,4,6,6,2,5,6
fgae,3,9,8,2,8,7
agbb,5,5,6,9,3,9
jeaa,3,6,6,1,6,9
ejfa,8,1,3,1,9,8
hgij,8,4,6,4,6,2
cfcg,9,1,1,6,8,8
bdeg,1,7,9,5,1,1
ejcb,9,7,7,5,5,2
acja,2,4,5,3,7,3
fdhc,2,4,7,7,3,8
jjai,7,6,9,2,3,1
fbah,9,3,5,4,9,6
cjbb,6,4,6,4,3,9
ggjd,5,9,2,6,7,6
ajjj,8,1,4,2,8,3
gbee,6,7,6,1,5,5
edag,4,3,1,5,1,8
aehj,2,2,5,8,1,8
cage,2,4,1,5,3,9
hdjj,1,7,2,7,2,2
bjcg,3,9,3,1,7,7
bbcc,1,5,7,6,3,1
jhdg,8,7,8,8,6,2
dadh,1,3,1,6,3,4
dghf,7,8,2,5,2,1
afia,6,9,2,3,2,2
face,5,2,1,9,9,6
dfde,7,2,2,3,5,2
hfcf,1,9,8,1,9,4
baba,4,9,8,4,1,2
fjgj,3,2,8,3,5,9
ehbe,8,8,6,1,1,5
feja,4,7,1,5,8,2
geig,1,9,2,3,1,2
adee,6,7,5,5,9,2
cgee,9,2,6,8,7,6
ddba,5,7,3,2,5,1
cbic,1,2,2,5,8,3
jibj,2,8,6,1,4,4
fhcc,8,8,2,7,4,4
fici,7,2,8,2,7,8
chba,1,5,6,4,3,7
hhdc,3,7,5,7,4,9
aiih,7,7,7,7,6,4
bfeh,7,7,2,9,3,8
gbbf,5,5,7,4,8,5
ibac,2,7,9,3,9,2
hbeg,9,1,8,4,4,1
bdib,3,5,6,7,7,8
geea,8,3,3,8,1,3
hiaj,8,1,6,1,9,9
ifjb,6,2,8,6,6,5
ghbi,1,2,6,7,2,2
hfac,3,8,3,6,1,5
edjd,8,4,6,9,2,3
djfj,2,8,4,9,4,9
cihe,3,4,4,5,2,3
eahe,1,7,1,6,6,6
cajd,1,7,2,7,7,2
bach,2,2,7,8,6,3
aafe,6,1,5,1,3,2
ccdg,7,8,4,4,5,2
ibid,1,7,7,8,5,7
gjac,4,8,4,1,5,2
hdbi,7,4,5,2,3,4
fiaf,1,6,1,4,3,3
fafd,7,3,1,3,5,3
dffh,1,1,4,7,2,2
gaja,8,3,8,2,7,5
jihh,8,4,5,4,3,9
fifh,5,4,2,2,4,1
aicj,3,6,2,2,5,1
hbfc,6,7,4,8,4,1
ciia,8,7,6,4,9,2
fedc,4,9,2,3,6,8
cdei,5,7,3,8,9,8
idej,9,6,7,9,6,3
icca,9,9,2,4,2,4
cfff,1,6,4,3,8,2
ijih,5,9,1,1,3,9
bidh,7,8,2,3,6,7
hidi,3,3,2,4,7,9
hcge,1,7,4,7,1,3
ijdf,7,1,1,8,6,5
gcch,5,6,8,7,5,3
adfa,1,7,1,6,6,8
jhhb,6,7,5,5,4,1
agig,9,8,8,8,2,6
ihig,4,6,4,7,4,6
echf,1,9,6,1,6,5
bggf,1,6,1,3,4,3
addi,1,7,9,3,7,5
icbe,9,2,9,5,5,3
eeab,8,6,1,3,7,4
fahg,7,2,4,3,2,1
fhgi,2,5,8,6,3,7
ifch,4,4,7,1,4,9
jgce,5,7,5,9,7,7
hade,1,7,3,5,3,2
aefg,2,3,7,3,5,4
hegf,8,7,9,9,2,3
egfe,3,8,1,6,7,4
igia,6,4,6,3,6,9
fgdd,1,3,2,8,3,9
cgdi,1,7,4,4,3,1
jhbd,8,1,2,3,3,1
ccec,6,5,6,5,9,8
hdda,7,7,5,9,4,5
aeif,6,9,4,9,6,1
dggj,1,3,2,8,1,2
iegh,9,3,1,5,4,1
fcei,8,2,8,8,2,7
ibga,4,7,8,7,1,2
eafb,6,1,1,7,4,5
gdbg,5,8,2,9,7,5
jcgi,3,8,8,6,9,5
idhi,1,8,5,6,6,7
ecib,8,5,1,9,6,7
iahb,2,8,1,2,5,8
iefa,9,3,6,6,1,2
bfda,1,4,2,9,5,7
gadc,3,4,8,6,3,3
cfhi,6,9,8,9,8,1
cdid,8,7,5,1,2,8
dbad,5,9,5,6,5,6
gibd,5,4,8,4,4,8
jaaj,8,4,8,3,5,7
jaee,4,5,6,3,9,3
egei,1,5,7,1,1,7
ahib,9,8,5,5,9,2
gbfa,7,7,8,2,7,7
ccii,4,5,9,4,6,9
jahd,5,3,5,2,4,8
dhbc,7,4,8,2,6,5
ccgf,8,7,2,7,4,8
idja,5,5,4,7,9,9
eiej,3,3,5,8,6,4
jjbe,3,6,3,6,1,6
ahaa,7,4,5,2,8,9
hfhh,2,7,8,1,6,3
jeji,8,7,7,1,8,6
iiib,6,8,8,3,3,5
caha,8,2,9,3,7,3
gaej,4,3,7,6,1,6
hhhi,6,3,8,4,6,8
bibe,5,7,4,6,3,9
heah,9,8,4,3,3,2
chch,4,3,2,3,7,6
dgeg,9,2,6,6,2,5
gjdb,5,3,5,7,5,6
jdde,8,6,9,1,6,8
ghce,5,6,8,6,7,7
jhje,8,3,4,8,2,5
gdia,7,1,7,6,6,4
cfdc,4,3,3,5,3,3
edha,4,5,8,7,7,7
iaah,1,9,5,1,8,2
bbgi,7,8,9,2,5,7
hehb,3,1,2,6,7,1
gejc,3,7,1,6,8,6
bagc,8,3,9,1,7,3
fhdj,8,7,9,6,4,5
ccje,2,2,4,3,3,3
jacb,6,1,1,8,7,9
dehe,7,8,4,5,9,1
acej,5,6,3,2,5,7
edcj,7,6,8,8,5,4
hjhj,5,5,9,1,5,7
jgeh,4,6,8,4,7,8
ccah,5,3,9,1,3,8
jfge,4,9,8,2,4,6
bfbi,3,8,8,4,8,6
aabj,2,1,9,7,6,8
cicc,6,6,8,7,8,5
ihaf,9,7,1,5,8,2
giec,2,3,2,2,7,5
fhia,6,4,6,6,3,7
bfab,9,5,9,3,9,9
fddh,2,1,3,4,5,5
gifj,1,9,3,5,3,1
fgjb,3,3,3,3,4,5
ebaf,4,4,2,4,9,8
hjch,4,1,3,7,5,7
dgfc,4,5,7,1,8,9
jadi,5,1,2,3,3,6
eidc,5,5,9,4,7,9
ajeh,1,1,1,7,4,4
ecji,1,1,5,5,9,8
cief,2,7,3,6,3,3
fhhe,9,6,3,8,8,8
fhjh,5,3,3,6,2,4
habb,8,3,8,3,4,8
aaga,9,3,8,2,8,3
ibbj,1,9,2,2,7,7
hbcd,1,1,4,7,3,3
ggge,8,4,6,3,6,3
ceca,6,4,4,9,6,3
fdbe,2,4,9,7,5,4
ffjg,7,1,3,6,7,2
fcfe,1,4,3,9,7,8
fgba,2,9,3,5,1,6
achi,6,2,6,8,8,8
ddif,4,2,5,9,7,1
ggcj,3,3,9,9,9,2
jjgg,4,2,1,7,2,9
bfce,7,1,9,7,6,2
ghfd,3,1,4,9,9,6
gffc,6,1,5,1,2,5
acgb,1,6,2,8,1,5
eddf,1,4,2,8,9,7
jbba,7,1,4,3,7,2
daca,1,5,8,7,2,2
gjei,1,2,6,6,5,7
bejd,6,6,3,9,8,2
fada,5,2,3,1,1,8
ejaj,3,6,1,1,1,3
gagb,7,9,3,3,9,5
dfjc,8,7,8,8,6,2
icij,4,5,2,8,2,8
aiha,7,7,7,1,6,9
abbe,3,8,5,8,2,3
jhah,2,6,1,2,6,6
dhdf,7,7,5,7,5,3
cabc,9,1,7,8,3,1
jiid,4,2,7,2,1,3
jiga,1,8,5,6,1,8
bege,5,3,2,5,3,8
acff,9,3,6,8,7,3
bgbd,5,7,6,1,5,8
hjba,8,1,4,7,6,4
aeae,4,1,2,1,5,5
cgbf,2,5,3,5,7,5
geci,1,4,1,3,1,3
ebjc,2,6,1,9,9,4
ihfh,5,1,6,8,5,5
adbf,1,6,7,6,8,9
fide,2,6,9,5,5,7
bajb,9,1,3,5,8,3
acdc,8,9,3,2,1,5
ieee,2,6,6,2,3,1
ejee,8,7,2,2,9,9
dbcg,6,5,1,7,7,1
dihg,5,6,3,9,5,8
edge,8,7,9,6,4,9
bgec,8,1,8,6,4,4
fhfb,9,5,1,4,6,7
figd,3,4,1,1,4,5
caeb,9,1,5,5,1,1
bbia,3,6,7,6,7,9
jjca,5,8,7,8,1,7
ajce,4,7,7,8,3,8
aheg,6,4,6,4,9,9
bfic,8,5,8,2,8,4
dbhi,9,4,8,2,4,9
bjej,5,5,3,9,4,9
ahhf,9,2,8,3,6,2
djii,9,8,8,8,6,4
gigf,1,7,8,6,4,8
fcbj,3,7,3,6,5,8
iddc,6,1,3,7,4,4
cggh,3,6,2,4,1,1
bcaf,2,4,4,2,1,2
chgc,7,7,9,9,3,7
chae,5,9,2,8,8,1
hcih,6,8,5,4,3,3
chjb,4,3,1,2,5,6
efgf,2,1,2,5,5,6
aieb,6,9,5,3,5,2
jebh,2,4,2,5,6,6
feie,6,6,8,9,4,3
jbjb,5,3,5,8,4,4
gdhe,7,9,9,9,6,7
gegd,6,2,4,4,8,3
bdgj,1,3,5,2,3,4
cdhh,3,9,9,8,3,9
gefh,4,3,8,1,7,9
dccb,3,7,4,6,4,7
bjad,2,5,3,4,2,8
igef,7,5,7,5,3,7
gfbh,6,3,6,7,7,9
ehij,2,1,9,4,8,4
cbhg,7,4,9,1,3,8
cigi,5,5,7,6,3,9
