eiah,8,3,6,4,6,7
feah,4,6,1,3,7,9
ceic,7,3,1,7,1,7
hcgi,5,1,7,1,5,8
hajg,2,2,4,3,2,3
iefe,2,3,6,6,1,1
adhh,8,2,3,3,6,5
ghgd,7,2,9,8,4,2
gjeb,7,7,5,1,4,9
fhdc,7,9,5,5,7,6
gchc,4,8,9,3,9,6
ihhd,4,5,7,2,2,6
ihbf,2,2,6,1,3,7
eiii,8,1,4,1,4,6
dddh,6,2,6,6,9,7
gaah,4,6,7,5,6,2
egdf,1,3,8,1,3,4
fjch,5,6,2,6,1,8
dchh,8,1,6,4,1,4
fcih,8,6,9,3,5,4
giaa,2,8,4,1,5,9
jdjg,9,4,2,9,7,6
ehce,4,7,2,5,8,9
bfea,6,1,7,1,9,8
fhad,8,8,5,2,4,1
ciej,9,9,1,3,7,1
jhib,2,7,8,6,3,3
hebh,3,2,8,4,1,7
edgi,8,2,3,5,6,3
gdhi,8,5,8,7,8,4
gdja,6,2,5,7,1,8
cgac,6,3,1,8,7,2
ffac,5,9,7,8,7,4
jcad,6,8,1,4,3,5
gbei,9,1,7,3,1,1
aicc,9,9,1,6,8,1
hiei,5,7,9,2,2,4
fbeg,2,2,3,7,4,4
aehc,2,8,2,1,4,9
bhag,1,8,7,5,5,5
jbbe,2,9,1,9,6,5
bhcj,3,3,6,1,8,8
aidj,3,9,8,4,7,7
fjae,9,3,2,6,7,7
aafi,7,1,5,1,1,6
gfae,6,6,4,9,2,3
eebb,1,4,9,9,6,3
cagi,5,3,3,7,8,4
dbah,1,9,9,9,1,1
ebdi,3,1,2,2,3,1
bbdc,8,8,9,3,7,8
hagh,9,3,6,3,5,8
bgfc,3,4,5,5,5,3
cgga,3,5,5,2,6,7
dici,6,1,7,9,8,7
fihd,5,6,4,8,6,8
iaeg,3,8,4,4,2,7
adga,3,3,3,9,3,9
jbed,5,6,8,2,8,7
chij,4,3,1,3,5,9
jchi,4,8,1,4,2,5
dehi,6,3,6,3,4,5
cdge,8,4,2,5,9,5
ggbg,9,9,7,8,6,3
aajd,3,6,2,4,1,3
cchf,8,1,7,2,1,8
gbdb,1,9,8,8,5,2
haee,2,4,5,6,6,8
aiia,5,1,9,9,9,8
chgg,6,4,8,8,3,5
afdc,8,4,2,4,7,3
aigi,3,5,6,6,5,6
ghbb,9,3,2,1,7,3
aaag,5,6,4,5,7,3
bice,1,8,3,2,2,1
dgjb,6,8,7,3,7,3
jfia,1,7,3,6,5,1
dfcb,3,9,6,1,1,9
dded,1,2,3,6,8,4
gecb,3,6,1,9,9,2
ibbc,3,1,7,1,3,6
edjh,8,4,8,7,7,4
fafh,2,1,8,3,6,8
iddg,3,4,2,5,9,2
egfi,4,7,7,3,8,2
hahd,7,6,6,8,7,7
dfhd,9,7,9,5,2,4
jbgg,5,8,7,9,9,9
bebg,7,4,7,3,4,2
hdaf,4,3,9,4,2,4
hhdg,7,3,9,1,4,4
jgig,1,5,1,1,7,2
jdcb,4,4,4,3,2,8
abce,2,6,5,7,3,8
cbig,2,9,5,2,7,5
cfbd,4,3,6,8,2,3
icjj,7,1,3,1,7,9
ceeh,4,8,3,3,4,9
cgbj,4,7,5,9,4,8
echj,1,1,8,5,9,2
agdi,4,9,3,2,1,6
hdea,8,9,8,1,3,3
acah,5,1,9,4,8,7
cbci,8,9,8,2,8,1
ahba,2,1,2,4,9,3
eidg,6,4,9,1,2,7
ecch,9,4,2,8,1,2
cjdi,6,4,7,4,9,3
jbjf,5,9,6,5,8,1
faig,9,3,1,5,4,8
chai,2,1,1,2,4,5
eacg,8,6,7,7,9,9
hfjd,6,9,5,2,1,7
dbgf,3,5,4,4,1,9
ecba,7,5,9,2,4,5
badh,4,4,4,4,7,1
afhi,6,5,4,7,1,9
ffdb,3,3,5,1,6,4
biab,3,4,6,3,7,6
cceg,5,7,1,5,1,9
iagj,3,1,8,2,9,9
ijjh,1,6,4,9,1,8
dfbf,2,5,9,2,4,2
jfbg,3,7,5,6,3,9
abhg,2,5,9,9,2,7
gjjd,6,5,4,7,8,3
jheg,1,5,4,6,2,4
dgch,8,2,1,5,7,5
dbhb,7,7,3,5,1,3
ficb,5,9,8,3,3,7
degb,2,8,4,6,3,9
abda,7,5,1,9,6,8
fajc,4,4,4,4,8,3
