efhe,1,5,5,1,5,6
fhfe,1,3,6,7,5,8
ajch,8,2,7,7,9,8
eeae,5,8,4,8,1,4
ffce,4,1,6,4,8,7
hdae,6,8,7,1,3,7
dbeb,6,1,4,1,2,6
aagd,9,2,4,3,4,5
djjh,2,2,2,9,6,7
ijee,7,3,8,9,4,9
ejeh,6,7,2,7,1,1
iihi,9,2,3,4,6,4
afhh,7,2,2,2,4,3
ejbi,5,1,3,2,8,2
ibgd,5,6,4,2,1,6
faba,4,2,9,6,3,4
ahej,5,1,8,8,2,7
hjgf,7,8,2,2,8,9
cgfd,1,5,2,5,6,6
hihg,7,4,4,5,3,5
chii,1,7,2,5,4,8
dfdh,1,9,7,6,2,6
fbef,1,1,7,1,6,7
idfi,6,6,1,2,7,4
bjbc,5,4,2,6,3,2
gfff,7,9,8,1,3,3
fefi,9,9,9,2,8,6
dgej,5,6,1,8,1,9
abbh,8,4,8,4,2,5
idih,1,9,4,1,8,9
cjij,4,2,1,4,5,1
acha,9,2,1,2,6,7
gjfh,8,7,2,1,2,5
dchg,6,4,8,7,4,1
agai,6,1,1,2,9,7
dggb,7,6,5,7,2,7
dhdi,9,7,7,9,2,7
jiea,5,6,2,2,5,3
fgdg,1,9,1,3,3,5
fcjc,8,3,8,5,5,7
fdgj,8,6,2,2,3,1
cbgc,6,3,4,6,8,9
gfgb,7,2,3,8,9,8
idcj,3,2,6,6,6,5
difg,3,4,7,6,5,1
gdhh,9,9,8,1,7,4
ehcd,7,1,2,7,7,1
dfjf,1,6,4,3,3,8
aegf,2,3,3,5,1,4
acdf,7,7,3,9,5,7
caee,5,9,8,9,6,7
becb,3,8,5,5,7,9
hcgh,1,6,3,1,2,3
ggbf,3,9,7,4,8,9
hgcd,4,9,7,5,5,5
dhbf,4,2,2,8,5,4
abeg,7,7,9,4,5,2
ejhg,9,3,1,5,8,4
didd,2,1,6,8,6,7
ihca,4,9,4,7,9,4
eaei,7,9,1,7,4,5
bhfh,7,3,4,8,3,8
dddg,5,7,9,6,9,3
ddec,8,4,4,6,6,1
cbdd,5,8,3,8,1,6
cdgd,6,3,7,6,4,6
ijjg,5,5,5,8,3,9
biji,3,2,2,3,7,6
ibfh,1,4,2,8,2,1
gjaf,3,5,4,8,3,9
