gbjf,7,4,1,3,4,7
aijc,2,8,4,7,6,9
cifa,9,3,7,2,3,9
hghb,1,6,2,4,7,9
jhcj,1,8,2,5,3,2
cijg,9,7,2,6,1,5
bgha,9,2,2,3,1,2
aiaf,1,2,6,2,2,1
bcif,9,8,3,6,9,5
aeej,7,7,8,3,4,7
eeeg,3,9,5,5,2,3
aded,5,5,8,2,7,2
dfhj,1,2,4,1,7,1
ibab,5,1,7,5,3,5
bfeg,7,5,2,1,7,6
cicb,5,7,6,8,2,1
icje,5,1,2,2,7,4
abec,8,5,7,8,3,1
ahgi,3,6,2,9,7,5
chhi,5,7,3,7,3,9
iaag,2,3,3,4,2,2
bagb,3,1,7,6,5,3
bddj,5,7,5,2,6,8
jhha,7,4,4,8,9,5
eafa,3,4,3,5,5,9
jifd,3,3,4,5,8,1
gidf,2,7,4,5,6,5
bdia,4,7,9,5,2,5
efha,7,4,7,3,3,4
bifj,5,4,3,3,2,4
feei,8,9,4,1,2,9
ihif,7,1,3,7,6,3
ahhe,5,3,7,6,5,1
bigf,6,5,7,5,3,9
ebdd,7,2,7,5,2,1
iadf,8,6,9,6,1,3
dddc,3,4,1,3,3,5
jgeg,7,5,6,5,7,7
eebh,6,3,3,3,2,7
jibi,6,1,3,3,3,1
hach,2,3,8,1,5,7
eefc,1,1,9,6,1,7
cbgj,1,3,5,4,9,9
cfga,5,2,8,6,7,7
jdgc,3,9,2,5,7,1
gfia,1,2,3,5,8,3
eeaa,2,7,9,5,7,3
hbjh,8,2,3,3,7,8
fedb,5,9,3,1,5,5
afjg,8,4,7,5,7,5
fabh,1,3,5,2,6,7
hdib,3,5,7,8,9,6
aecg,8,1,3,4,7,3
ffdh,9,2,7,2,2,7
fidd,9,1,4,7,4,2
ajgj,9,5,3,2,7,3
ghbh,8,5,2,1,7,9
eccc,7,6,6,1,4,7
ihgc,5,3,1,2,7,1
dabd,8,9,3,1,5,1
idbj,7,7,3,5,1,5
jjec,6,2,7,6,7,3
edfh,6,9,2,1,1,1
fgja,7,5,5,7,5,3
fhaj,2,6,6,1,8,5
defa,9,1,8,8,5,3
biii,2,4,2,5,4,5
dahb,6,7,4,4,4,1
ebfg,9,8,1,5,2,5
dgia,1,2,6,6,2,2
hfjj,3,5,6,2,3,1
ddcg,3,2,1,5,6,6
eiga,2,3,3,1,8,9
icgf,6,2,2,7,6,3
hhdb,8,5,8,5,3,3
djha,5,5,2,9,7,2
cehb,3,8,9,8,3,7
bbjg,8,3,7,8,6,3
ajcd,6,1,7,7,9,5
faib,8,4,4,1,4,1
djge,1,8,9,3,9,2
edea,5,8,2,1,8,8
hejd,7,6,3,8,6,8
bgag,3,6,1,4,4,5
eiei,7,7,6,3,1,2
ijaf,2,6,5,2,2,1
baja,2,7,9,2,7,5
ifja,8,3,6,1,2,3
gcej,5,9,2,3,8,9
ggci,5,2,7,1,5,1
eaee,6,8,2,5,9,2
caig,5,8,3,7,8,4
jbad,4,7,6,9,3,6
ecdj,5,7,3,9,8,7
djag,3,6,5,3,4,5
afhd,8,7,5,1,6,5
cbji,3,2,2,7,3,6
djbc,5,6,1,2,9,2
cdda,4,6,6,5,6,2
ceec,1,1,7,7,6,9
edig,4,3,8,9,8,7
fecf,9,8,2,1,4,2
afcb,7,6,1,5,1,7
fhdi,4,3,9,3,4,9
cceb,4,7,1,9,2,2
iidj,6,5,6,1,8,7
ghfc,1,2,5,8,4,8
bfgj,2,4,2,5,8,6
dibh,2,5,2,5,4,8
aifh,8,6,4,1,8,3
hecj,5,2,2,4,4,8
bahi,7,4,5,1,3,5
adjf,4,2,8,8,1,5
ahdj,7,7,4,9,4,1
hjhi,5,4,9,6,6,4
abhb,1,7,3,9,4,5
igee,8,2,8,4,8,3
agba,4,3,2,2,6,6
jhag,3,1,1,4,7,4
daje,7,9,5,3,9,4
hjad,3,2,4,2,6,4
gbai,7,2,9,3,1,4
ejhc,8,9,8,1,1,7
gibc,2,8,3,1,6,8
eehf,5,8,4,1,2,5
bbfa,4,4,7,4,5,5
ehah,9,7,1,6,7,6
cihd,5,5,5,8,8,9
heih,4,2,8,1,7,4
