fdif,7,8,6,7,9,1
bigc,1,1,3,3,6,4
ggbj,3,4,8,7,3,8
ifbh,2,5,8,8,6,5
ibhd,9,7,1,9,7,2
jhja,2,6,5,1,4,8
ebda,5,1,3,1,2,2
jedg,5,1,5,9,1,9
dgii,8,7,1,9,3,3
jfhh,8,7,1,6,7,2
jajc,7,1,4,6,7,3
ghjf,6,4,2,8,4,1
caac,9,7,3,2,4,6
aicf,8,8,5,8,4,2
aefc,7,6,1,8,8,2
cjbi,9,4,9,5,2,6
cech,9,5,2,6,9,2
jcha,8,4,5,4,1,7
bjcc,9,3,4,8,9,6
abba,1,4,5,6,6,1
fhha,2,8,3,7,2,9
bhfa,8,3,8,6,3,2
cdbf,5,9,6,7,8,1
daba,6,2,9,1,7,2
hfgh,3,1,5,2,7,8
ejbb,3,9,8,3,3,6
dcde,7,9,1,7,9,2
daif,3,8,8,3,4,7
bhgh,5,3,2,8,6,3
cgaf,6,7,8,5,3,7
dgbd,3,7,6,9,3,5
gfec,6,9,6,6,5,7
hada,5,5,7,1,1,6
jdhg,4,7,1,8,8,1
jicb,2,2,7,5,7,2
heff,9,7,8,4,5,9
bgja,9,9,1,3,3,4
hgjb,5,1,7,7,6,4
bgad,3,3,3,2,2,1
adaf,1,1,4,6,7,7
ejfh,9,1,1,9,6,9
efhi,9,8,3,7,2,5
cahh,1,2,3,1,7,6
giie,8,1,9,2,2,7
dcci,3,4,5,5,6,5
aiga,1,1,6,9,8,7
cffb,4,8,6,7,1,8
bcab,5,4,9,4,6,3
gjee,5,3,8,2,1,3
iegd,4,9,9,2,3,1
jeec,9,4,6,1,8,4
fffh,7,1,2,1,1,6
chcd,7,3,6,3,5,3
idhe,6,3,8,7,3,4
ddbh,2,7,5,2,3,8
fecc,4,2,5,7,7,6
gfgf,6,2,9,9,8,5
beac,6,5,2,7,2,5
abhj,6,5,2,9,4,7
bbag,7,7,8,8,8,2
ibee,2,6,1,1,6,2
aiid,2,4,8,1,7,8
aghg,2,8,3,6,3,3
jjae,7,3,9,4,1,1
cdfa,9,9,1,2,5,7
babh,3,5,6,2,3,4
ecdg,8,8,8,8,7,4
febg,1,5,7,8,9,4
ahje,6,5,4,3,4,7
ajai,4,1,1,8,1,2
eaeb,9,8,2,2,8,9
bega,7,7,3,1,9,7
hhdj,6,7,9,9,5,7
jbaa,5,1,6,8,7,6
bghi,8,3,9,5,6,4
jhcg,7,4,3,9,2,9
jjba,9,4,7,6,5,7
becf,2,1,8,2,8,3
gbde,4,7,5,4,4,9
gbig,6,6,5,6,1,3
bdfj,4,1,3,9,8,4
hjaa,5,5,4,7,6,4
hedc,8,6,9,5,3,2
icba,3,8,2,8,4,9
jeje,2,9,6,9,8,4
hcbj,2,2,3,9,5,3
dfjj,6,5,2,3,9,2
hjgj,1,7,8,4,5,9
dhhh,1,1,7,6,5,1
fgbh,2,3,9,1,3,7
hiaf,9,4,2,7,7,4
aadi,3,8,7,4,6,2
jcih,4,3,6,2,2,9
aeib,6,1,2,1,5,4
dfhg,3,7,2,7,4,8
dhcf,3,5,8,1,8,9
cfdj,6,2,1,2,3,7
jdjj,7,5,4,6,2,3
gdcj,7,5,4,1,9,4
hfdi,3,3,4,8,9,4
ebbi,3,2,1,1,1,1
befe,6,9,7,1,4,6
ffig,8,5,6,7,7,1
hbfj,3,8,5,5,6,4
djej,8,5,9,4,7,3
ejjc,7,6,9,8,8,8
ifhf,3,3,8,7,1,7
bfdh,8,9,3,1,4,5
bbjd,6,8,8,8,8,4
jhad,5,1,9,3,1,6
idgi,9,7,7,9,6,6
igeb,7,3,4,8,8,6
gcib,7,8,5,3,6,6
jehb,6,8,1,3,9,7
fheb,4,9,5,6,7,8
fjii,3,5,4,4,2,2
chaa,6,9,1,7,9,1
baaa,1,1,9,3,2,9
ahii,7,9,3,8,3,8
cdcb,8,7,5,8,6,7
cidf,7,3,6,5,9,1
afjd,5,9,8,7,4,4
jdda,3,5,6,1,1,4
jijg,8,6,6,1,7,7
ahah,5,4,3,9,6,7
gija,5,7,5,3,8,7
fgfc,4,3,8,9,7,8
ifib,4,3,2,3,7,6
jgjf,2,9,5,9,8,1
ghbe,2,4,7,8,9,5
ciha,1,9,7,3,8,4
afha,6,9,7,1,9,5
haeh,1,3,9,8,2,2
fhdf,3,1,6,8,7,1
gagi,7,7,4,5,8,5
jhie,4,5,1,5,7,6
adgd,6,2,4,7,8,9
jcge,4,5,2,6,8,1
aihh,5,2,4,5,5,3
cjfd,8,8,3,5,5,3
iifj,4,9,3,4,5,9
fgji,5,5,9,2,2,6
afge,7,3,7,2,8,7
ggei,1,6,7,2,2,8
icdd,6,2,4,3,4,1
ibjg,1,7,4,7,7,2
iaff,5,8,1,4,1,4
egee,2,2,9,5,7,4
cfgi,7,7,3,3,2,3
idbg,4,6,1,5,4,4
fibi,3,9,2,8,8,9
baib,2,5,9,6,1,2
eage,3,6,4,9,6,6
dica,9,4,3,5,8,5
dach,4,5,9,6,2,7
heie,7,9,9,8,4,8
aahd,7,3,9,7,4,2
gcfc,3,4,3,1,1,9
bceh,2,9,6,9,8,3
ihda,7,5,1,1,7,2
cjic,4,6,1,2,7,2
jceb,7,8,5,9,3,7
jfga,9,9,2,6,5,1
ffaf,4,7,7,7,5,1
bbcj,2,2,8,8,1,3
ehch,1,3,5,5,9,6
bbeb,7,1,7,4,8,7
ghca,6,2,4,5,4,8
ejaf,5,9,7,2,1,5
hici,2,5,2,7,8,4
egaj,6,3,9,2,7,4
hghj,7,4,7,3,6,8
eedh,8,6,3,1,1,5
cifi,8,3,6,2,2,8
efff,1,6,1,9,9,3
hded,5,1,6,6,2,2
jjgc,9,6,6,9,3,7
eeij,5,3,1,6,5,2
cfhe,6,6,9,5,3,7
jabb,5,3,2,6,8,3
bdec,2,5,9,4,9,9
hahg,2,8,3,9,1,7
fhjd,1,4,6,3,3,2
efdc,2,2,9,3,2,4
cjeh,3,6,3,5,9,1
cige,1,6,1,8,8,8
decj,2,9,3,9,7,4
acfb,4,6,7,2,7,6
hegb,7,3,2,7,6,8
ghed,2,4,4,1,3,4
ebab,1,5,1,4,4,6
ddji,1,2,4,1,9,9
hcid,8,7,4,1,1,3
eadf,1,8,8,7,4,8
ihce,4,8,1,1,2,9
dhdb,6,7,7,5,7,3
iadc,9,7,7,1,5,8
cgde,4,6,5,4,5,6
agfd,1,6,6,9,7,3
aife,8,1,5,5,5,7
aecd,6,3,6,8,5,8
diai,5,3,6,7,7,5
