hgie,5,7,5,5,7,8
bjfa,7,4,4,4,5,7
cbgf,9,9,1,2,4,7
bcaa,4,8,1,4,1,5
ebfc,8,7,3,7,7,4
feee,3,3,5,9,6,3
fbac,8,4,5,5,8,1
iejb,8,4,3,1,3,2
cedc,1,7,6,9,1,8
abcg,5,1,7,6,1,3
jbia,2,5,5,1,9,9
hdhb,2,6,8,3,6,7
debb,6,7,5,3,1,5
degd,8,4,2,3,3,8
fjge,7,9,4,6,6,6
ccfe,6,6,1,6,4,9
ciig,1,5,6,5,1,5
daie,2,1,7,6,1,7
fafj,9,9,3,6,5,8
hdje,8,3,1,5,8,5
cahg,1,1,2,7,3,4
edhg,7,7,6,2,2,4
cbfj,3,8,1,5,3,1
ahag,3,4,2,6,8,8
ddef,2,9,6,9,8,4
dffc,1,7,6,2,7,7
beeh,8,3,8,7,2,7
bjhd,7,8,2,2,8,9
hidd,7,2,7,3,5,4
gbdd,2,6,9,9,7,5
cibb,1,6,4,3,9,8
ahha,8,7,3,2,2,5
aejh,4,8,9,6,8,7
biff,2,8,8,5,1,1
fedi,3,4,2,2,1,6
djga,2,1,4,6,1,8
aagg,1,5,8,7,6,2
fgdj,7,2,8,6,2,2
iffb,9,2,6,3,8,9
djbj,2,9,5,2,4,1
ifbg,9,3,6,1,4,3
ahih,8,7,7,6,7,5
faii,4,8,9,3,9,5
fbhh,5,3,7,5,3,8
dgfi,4,1,7,1,6,1
cfdi,6,7,7,9,1,2
ajgf,8,2,1,5,1,7
aeia,2,3,2,4,5,7
cdai,9,6,5,6,1,4
cghj,4,8,9,2,6,6
ijjj,7,1,7,6,5,6
ggab,3,1,7,7,4,7
iicj,8,8,3,1,7,4
jhbj,1,1,2,5,8,8
hcab,6,5,5,9,5,2
bjdi,1,7,4,4,6,4
igci,2,7,1,1,7,9
agfc,8,9,9,6,6,4
iafe,2,3,3,7,6,7
gcdj,3,4,7,5,9,5
ejdd,2,5,3,7,8,4
efei,7,4,9,7,4,7
dheh,1,7,6,4,2,2
jdbh,3,2,8,4,9,4
cjhf,3,5,2,9,8,9
igbb,6,9,3,6,7,7
gebh,1,4,1,3,2,6
dcfg,4,1,7,7,9,7
ehie,8,7,2,4,4,6
idbf,9,1,4,5,7,1
afgd,2,9,6,1,3,7
eiaj,3,3,3,9,9,3
gfdf,9,5,7,8,8,7
ffae,6,3,5,1,7,5
bfje,1,2,6,5,8,7
ejba,2,3,3,5,7,7
gbjb,4,5,3,4,1,5
cbje,5,4,4,7,3,8
deci,4,4,3,8,4,6
ajje,7,1,9,7,3,5
hhcb,8,7,2,3,2,9
ihgj,5,5,7,9,4,3
ibhc,2,6,5,6,8,7
djfe,6,4,8,1,1,6
ggjj,4,8,6,2,6,1
edfd,7,8,1,5,9,7
bcji,4,5,8,2,9,6
hbge,9,2,1,5,2,5
fhfh,8,8,1,4,8,9
dhda,3,7,3,4,2,6
edbi,8,8,8,3,7,7
efdb,7,1,5,3,1,1
cgch,2,2,9,7,2,6
ddbg,9,2,4,4,8,6
