gaea,5,1,4,6,9,5
hhfh,8,9,1,9,8,4
ieeg,2,8,8,4,1,1
jfgg,9,3,1,6,3,4
gdab,5,1,8,9,9,6
aigg,2,2,2,2,5,5
jeid,2,2,7,3,1,9
gifa,4,7,8,3,7,5
aedf,1,4,3,1,1,4
hegh,8,3,1,9,6,5
cdhj,5,4,2,8,2,3
jfbe,3,9,7,7,2,9
eaic,9,3,1,4,3,4
acea,6,7,1,6,6,4
hfch,7,5,2,6,9,8
gjae,6,2,6,1,5,8
fgeb,2,7,8,4,1,5
caai,4,2,2,3,2,2
dbde,9,2,6,4,5,7
baeb,3,5,2,3,1,4
dafb,6,5,2,5,2,8
cgbh,7,2,1,1,5,9
cabe,6,6,4,1,3,9
acgd,3,4,1,7,6,2
bdbj,6,4,9,6,8,2
gedg,9,2,2,2,7,5
chbc,9,3,2,3,6,7
cfde,6,4,2,2,4,2
cjhb,3,8,1,9,9,9
jhhd,1,2,7,5,2,3
cccb,3,1,7,9,9,7
fdfb,2,1,3,8,3,8
bedh,2,1,5,5,5,7
bajd,1,3,4,7,8,8
ccdi,1,6,8,2,2,2
edij,4,5,6,8,9,9
hagf,9,9,2,3,6,3
gcfi,9,5,2,2,3,7
hffg,7,3,7,4,3,4
jjia,1,9,3,7,7,6
igbi,4,3,5,6,3,5
jjcc,2,2,5,5,1,5
ccfa,3,3,1,4,4,8
acfh,2,8,6,2,9,7
jaeg,2,3,5,8,7,3
dajh,1,9,9,8,2,7
hdff,1,2,2,6,6,8
acbb,3,1,7,8,8,8
abdj,9,9,7,2,8,7
ggjf,9,6,8,7,2,7
ciic,6,2,8,7,9,5
ehdj,5,7,7,1,1,9
daia,5,3,3,5,1,9
ehfb,2,9,4,7,7,1
feea,8,9,4,5,7,2
dhbe,2,3,9,6,5,7
ebgf,1,4,7,5,2,1
bigi,4,1,4,1,9,5
fiah,3,3,6,8,3,5
aeha,5,9,7,5,6,2
fjcf,5,1,6,8,1,8
fede,5,4,5,7,6,7
fhbi,4,3,7,8,1,8
heaj,8,4,9,2,5,2
egjb,8,9,9,2,7,6
iadi,6,7,6,3,5,6
hdcg,7,1,6,5,5,2
ijjf,4,6,1,1,4,7
hfgc,3,8,3,5,2,2
ajdc,3,8,2,5,1,9
ccjg,4,8,4,7,9,9
ffcd,3,1,7,6,4,1
dhca,1,3,1,6,8,5
eeej,2,6,4,3,5,7
ghej,3,2,1,4,1,7
dbci,9,6,5,7,4,7
haii,5,8,5,7,8,2
haah,4,9,8,4,7,2
fdgi,7,3,5,3,2,9
gdjj,2,8,8,1,8,6
ddeb,5,1,5,5,1,9
eecg,2,5,8,6,3,9
iife,5,3,9,4,5,1
ecfe,6,6,4,1,9,5
cfaf,8,8,3,7,2,4
jdii,1,4,1,3,7,8
hgdj,3,8,4,4,5,4
adib,4,2,2,9,4,4
dhij,7,3,6,2,2,3
ebfj,6,1,6,8,6,6
cjje,7,1,4,1,3,4
begg,8,5,9,6,9,6
jbfi,8,4,7,4,1,8
hdad,9,7,4,7,7,8
bbfd,6,6,1,4,6,2
chcj,2,7,8,6,9,7
afda,7,8,1,6,7,5
iagh,9,6,9,9,8,1
dadj,1,7,5,9,3,9
ieaa,9,3,2,8,9,8
fbgh,7,1,9,9,4,7
jcab,7,3,5,8,9,9
ajgb,8,7,4,3,1,2
hicd,8,3,6,9,1,6
defd,8,7,3,9,3,7
jihj,9,3,1,2,4,7
afbi,1,7,6,2,4,9
ghad,2,1,5,4,4,3
fhfd,7,4,9,1,7,7
icef,3,3,3,9,1,9
ghdc,6,8,9,7,4,9
jjhe,5,5,3,9,2,6
gajc,5,6,6,2,3,2
cjii,1,4,9,2,8,5
ibch,1,6,6,9,3,1
hdie,9,2,7,6,6,7
fgcj,1,8,2,5,2,3
afce,2,4,2,8,4,4
jcfd,1,5,8,9,2,5
bcec,7,8,6,2,7,3
acig,8,1,2,4,9,7
caed,1,5,4,3,2,1
agec,6,6,3,5,3,8
adaa,4,5,5,6,6,3
dhhc,1,8,6,7,9,7
gbaa,1,4,9,9,5,4
bcje,2,9,6,4,6,4
jhdi,6,1,3,2,5,6
ecbj,4,9,2,5,4,5
jiif,6,8,3,2,9,8
bcfj,2,7,2,7,3,3
djaj,6,4,4,7,4,8
eibb,3,4,5,2,5,1
abcc,7,1,7,3,7,4
dgdb,8,2,7,8,8,8
egch,7,7,3,5,6,1
djfa,3,8,4,8,7,9
bgfa,9,8,3,3,4,2
heee,9,8,2,7,2,6
ecac,8,3,7,8,7,5
eehi,5,9,8,6,3,8
dgfe,1,1,5,8,3,7
gfcf,6,9,7,4,1,7
cgcd,9,4,1,9,8,9
bfie,6,1,6,4,5,4
gafh,6,3,2,2,4,1
ghja,8,2,5,8,4,4
dhgg,6,3,7,3,2,6
ebii,8,8,8,6,5,5
aadd,1,1,4,3,2,6
bbda,2,1,1,4,5,7
jeei,1,3,7,9,3,8
dija,6,2,1,5,8,6
bfgb,3,9,3,9,9,2
eiaf,3,1,8,2,9,9
adfc,6,1,8,9,3,1
jdah,7,2,2,1,9,2
gaaf,1,4,3,6,4,7
diad,1,1,5,5,2,2
jbjd,3,9,6,7,5,9
ifih,2,2,3,3,5,6
aied,1,3,7,2,3,7
agdg,3,7,1,8,9,9
jdhb,4,7,5,9,8,2
hcai,5,2,8,2,8,9
cibi,8,8,6,1,5,1
bgbf,9,2,8,4,5,5
baha,9,7,4,1,5,6
jeac,8,7,7,6,5,6
edjf,8,6,1,9,1,8
hcca,3,7,6,1,5,3
fcgc,6,9,4,8,1,8
hebf,4,9,4,6,4,2
figf,8,7,3,3,1,2
gdhg,3,1,4,7,8,8
higj,7,9,3,7,8,6
agje,5,5,1,6,1,4
