aijh,7,1,3,8,7,2
caia,3,4,8,6,4,4
abab,6,2,6,1,5,5
cffj,2,6,7,7,4,9
egbc,2,4,8,1,2,9
chai,7,1,6,1,2,7
geaj,2,5,2,2,4,7
hbhj,1,8,1,1,5,9
acbd,2,3,4,9,6,4
aihe,4,3,9,2,1,2
dhgi,9,6,5,8,1,6
fhdc,9,1,1,9,6,8
ejdb,5,6,7,5,6,5
hccc,6,4,2,2,1,5
hche,4,7,3,1,2,7
gedi,1,1,1,5,6,6
ceeh,6,5,6,3,8,6
ebgh,5,9,2,3,3,6
ghaf,7,3,2,6,3,8
gchc,2,6,5,9,9,9
ceic,5,2,3,9,3,5
cdge,2,8,5,7,2,7
hfha,6,2,1,5,1,3
dhbg,6,9,1,5,1,2
hecd,2,1,9,5,6,8
gbei,2,2,4,8,8,3
jheg,2,7,3,5,4,9
djeg,3,2,3,3,9,9
afej,2,3,5,8,6,4
jjda,3,8,6,7,6,1
ahjb,8,7,7,8,9,8
agbf,7,6,5,2,6,6
eiec,2,5,6,1,8,5
fhie,7,8,4,9,9,9
adcf,4,2,7,9,7,4
gaah,3,4,2,6,9,9
dcid,2,7,5,3,4,5
gfdd,1,4,6,3,8,7
cdih,7,7,9,7,3,2
ifgg,2,5,1,1,8,1
hidb,5,7,9,9,9,7
bdba,2,5,2,1,7,7
gejg,9,6,5,2,5,9
bbcg,3,7,9,6,3,8
jgci,8,4,2,7,1,4
fccj,4,5,2,6,3,3
acfj,5,4,7,2,3,4
degb,1,4,7,7,5,7
gggi,3,9,3,6,5,1
bfjc,9,4,7,1,5,4
hdfh,2,6,4,9,6,8
ejcf,6,9,2,4,5,2
dddh,4,9,3,6,7,7
bfgd,9,9,7,7,7,1
figh,8,9,5,7,7,7
jhgj,1,1,9,2,2,5
bhfi,9,5,7,1,5,8
jgig,6,9,8,2,5,3
ehhg,2,5,1,7,8,3
aajd,8,6,8,5,5,4
cbfh,2,4,5,8,7,7
aejf,7,4,1,3,5,3
fjba,7,2,3,6,9,4
fafh,4,3,1,6,3,2
gjha,5,1,3,9,1,3
eede,1,6,9,5,2,4
ifij,1,4,8,3,7,6
ajci,9,1,3,4,6,3
cfbd,5,6,3,4,2,7
gicd,4,2,8,9,2,1
bbad,6,4,3,7,8,4
djbh,9,6,8,2,4,8
gbbj,1,7,1,3,3,3
agcb,2,4,1,4,5,8
ihaj,6,5,1,6,6,5
dccf,8,7,7,6,4,9
jjce,6,4,7,6,1,5
ajea,3,7,7,1,2,5
eaad,7,2,8,8,9,7
eebb,6,6,8,2,1,7
igie,6,5,9,1,9,9
biic,7,1,5,1,2,9
gcca,9,4,9,9,9,2
jefg,8,7,5,4,4,1
aeed,5,8,3,6,6,6
ehfd,9,4,3,1,3,3
jgea,2,6,2,6,9,1
hibj,4,5,4,3,6,9
gjeb,1,1,1,4,1,2
bjah,1,4,2,5,5,2
jeba,5,6,4,3,3,1
hhdg,7,7,1,9,4,7
bfea,1,1,9,3,3,4
ecgc,9,9,5,4,8,2
iaji,3,8,6,4,3,8
dgae,1,1,2,7,2,1
haaj,1,7,8,7,2,3
hgic,3,9,6,1,6,2
habf,1,9,9,2,8,8
hgda,9,9,9,4,8,4
dhef,4,5,5,4,7,7
jfef,8,5,5,4,9,6
fdce,4,4,3,3,6,1
cchf,8,6,2,1,1,3
jcff,1,1,6,3,3,5
jfhe,2,5,9,5,4,3
bfbb,2,6,2,1,7,6
ebbf,6,8,3,6,9,8
haee,1,7,3,5,9,6
bdfg,5,1,8,8,2,3
bgeg,7,3,5,9,2,8
bbej,7,7,2,8,9,4
ahba,8,7,1,4,1,6
fcjd,5,4,7,6,4,5
hjbe,8,8,7,1,7,1
cgcf,8,5,3,3,1,6
fidi,8,6,4,1,8,9
ieid,2,3,1,5,9,3
jicj,5,2,6,1,7,5
diaf,3,4,8,4,3,9
bgji,6,9,7,6,7,3
idfj,9,5,5,8,6,6
ddij,9,8,5,9,5,7
gdej,5,6,7,8,3,2
dbah,3,7,7,4,3,4
ffei,6,1,4,4,4,6
hbae,6,9,9,7,8,4
idhb,8,5,1,6,8,7
diig,4,4,5,2,5,7
iiif,7,3,7,3,4,2
chij,3,3,5,5,9,9
acgf,7,5,3,8,8,2
fedg,5,4,5,6,5,8
gdie,7,9,7,1,5,7
cahe,3,7,4,5,2,8
ejid,3,3,7,1,2,2
ajig,8,7,2,5,3,8
agjg,4,7,6,9,7,3
beef,4,3,7,5,9,4
hcia,3,5,8,6,8,4
aicc,6,4,4,5,4,6
iahf,7,1,7,7,4,6
acah,5,9,3,8,6,1
hcdj,1,4,8,9,9,3
ffga,7,8,9,9,9,5
fgai,2,7,9,4,1,7
ghde,3,7,9,2,1,1
cjbf,8,6,3,7,5,2
dfgh,8,1,2,8,3,3
bddd,2,5,7,9,7,9
hjij,6,8,1,7,2,8
cgac,1,4,2,9,2,6
jjbi,3,8,2,2,2,1
ecae,9,3,2,2,7,9
faci,6,6,1,2,8,3
ghgd,5,4,4,1,6,7
gbfe,4,2,4,7,4,1
geee,4,8,7,8,5,1
aggh,4,3,2,2,2,5
fdeh,9,3,1,4,5,3
heeg,4,3,4,5,5,3
ehab,2,9,5,8,8,9
jhbh,2,3,6,3,1,5
bfci,7,4,9,6,2,6
hbdd,5,5,4,7,9,2
fgbe,4,4,5,8,5,2
jcad,7,9,3,7,2,5
dcei,3,3,7,7,9,2
hjed,2,5,5,5,2,5
dffa,1,8,5,2,4,7
cefd,3,8,8,3,3,2
gdad,9,7,3,1,2,7
jdaj,8,1,3,7,8,2
hgbi,8,6,6,4,2,1
becc,6,6,3,7,5,7
dace,2,1,4,6,7,6
bjhb,9,1,8,6,7,6
ebhd,8,5,6,8,4,6
hadi,5,5,2,7,8,1
digd,1,7,1,3,5,7
ibjd,9,9,6,1,3,7
aief,3,3,5,8,1,8
ihdi,2,7,5,3,2,5
febd,6,3,7,5,2,5
cbjc,1,2,3,2,8,7
gddc,3,3,6,6,5,5
egha,2,1,1,4,2,9
gebf,4,2,1,1,3,3
aifb,7,7,3,8,8,3
eadc,6,4,1,4,7,9
abhg,6,1,1,1,3,2
bffh,1,6,2,9,2,3
bcgh,7,1,6,3,9,1
fggg,2,4,7,8,4,7
baed,9,4,8,9,3,3
biab,7,5,4,1,5,2
bhcj,3,2,8,5,1,8
gagf,4,7,7,6,2,7
ffcf,7,4,1,3,9,3
jjhg,4,5,4,7,7,8
fbgj,1,5,9,8,4,6
hjai,8,6,9,8,9,3
echj,3,9,8,4,5,3
iaeg,5,8,4,4,5,9
iihj,7,5,8,1,2,7
idii,5,3,2,8,9,7
ebcb,3,7,7,9,7,9
gced,3,2,6,9,2,6
higa,1,2,4,6,8,5
abce,5,9,2,9,9,2
gffg,7,2,8,1,4,8
jaac,6,8,2,9,1,4
jddi,8,7,9,8,4,6
hbba,1,4,6,5,8,1
aafi,6,9,9,1,1,6
badh,7,3,1,6,4,6
hcgi,6,6,4,3,3,4
ggef,7,8,8,3,8,2
dafd,4,1,2,7,7,9
ddhc,2,9,1,5,3,7
cccd,9,6,4,7,2,5
jcgb,9,2,5,2,8,2
fcih,7,1,6,4,6,8
jjab,5,8,7,7,4,4
igej,3,1,8,5,2,6
ghig,9,4,4,6,2,6
deja,1,8,5,7,4,4
icic,9,4,8,7,7,5
daeh,3,8,6,3,9,7
djhf,2,4,2,1,6,2
ijjh,9,5,3,8,2,2
jdfa,9,7,7,4,2,3
jaei,6,2,6,8,4,8
dajj,9,7,4,5,8,4
ecfg,9,3,7,8,4,5
ifed,3,2,8,5,6,4
bgfc,6,7,2,3,4,8
eihb,7,1,3,2,6,8
efgj,7,4,6,4,9,7
babe,7,5,3,7,5,4
ddca,6,7,2,1,1,4
ehda,4,3,2,8,6,9
eagb,5,1,9,5,2,7
fiaj,3,9,4,3,7,2
bfde,1,9,5,7,2,5
fefj,2,2,2,3,6,7
ebee,7,2,2,6,2,1
iigc,2,3,6,5,6,1
cdag,4,3,2,2,9,7
bgaa,5,9,3,8,6,3
fdab,4,1,4,8,5,9
gbdb,6,8,9,3,3,5
djib,5,2,1,9,1,2
hicf,4,2,6,5,6,7
cbea,4,3,1,9,7,5
faig,5,6,7,2,8,9
efib,2,5,5,7,7,5
ajgd,3,7,4,7,1,1
igdc,1,4,7,5,9,5
jbbe,2,9,3,9,8,5
hjdh,3,2,4,3,7,4
jaga,1,2,5,7,2,6
gcgg,9,7,1,7,1,6
aehc,9,1,9,7,5,3
ajbb,3,6,9,2,8,6
dgjb,5,7,9,2,1,5
eaff,1,8,9,5,3,1
edef,5,4,6,2,9,2
iehh,5,7,6,4,7,3
gfae,2,2,8,5,3,6
egfi,5,1,7,4,7,2
jfia,8,1,8,6,1,6
ifca,7,4,8,5,8,3
bjdg,2,6,6,8,7,5
dehi,4,4,3,1,2,8
acec,4,3,9,4,3,5
hdig,2,7,8,9,2,1
iecf,7,7,4,4,5,2
hhhb,9,1,1,9,2,3
ahif,1,6,4,5,9,9
efaa,5,5,3,4,9,4
bgcd,1,7,7,2,3,7
aidj,6,5,9,1,5,3
chjf,6,5,3,2,4,5
bcaj,6,9,5,7,7,9
ifhc,2,4,1,1,8,1
jfbg,1,8,8,9,2,2
jejb,6,4,9,8,3,9
gahb,4,9,9,5,6,8
ejbj,3,2,2,1,7,4
ffid,8,4,1,2,1,1
deff,4,1,7,8,4,4
faea,8,1,1,5,2,8
bjec,8,9,8,4,1,4
ccgj,5,8,8,4,1,4
ibag,6,3,3,1,9,9
hagh,7,5,7,4,1,9
iddg,8,1,1,6,1,1
idbd,2,6,1,7,9,2
gieg,3,2,6,1,4,7
fifa,1,7,3,6,7,8
fgca,5,5,1,2,4,6
cbde,4,9,3,6,7,9
agee,4,6,4,7,6,6
cbgd,6,1,5,5,4,3
cacc,2,2,5,1,8,2
iggb,5,7,3,1,7,8
befb,1,3,4,7,5,6
behe,4,7,1,9,9,8
jiha,7,3,2,9,6,3
eeci,8,5,1,1,4,6
jcja,8,9,8,8,5,5
igcg,3,8,4,4,9,3
abfd,8,4,9,5,4,8
ejac,3,6,2,4,3,6
jacf,8,6,1,8,2,5
hfbc,5,3,3,2,6,1
ggdj,9,9,5,5,6,4
aedh,2,6,6,7,9,8
gihf,9,7,3,1,5,1
gfba,8,4,7,2,7,7
bihg,2,7,9,3,5,2
hdgd,1,4,5,9,4,1
cfdg,7,3,8,9,4,3
afcg,5,7,7,2,3,1
dfbf,3,7,1,4,8,5
ebfa,6,8,3,5,5,4
jcie,2,8,9,3,8,9
bheb,7,9,5,1,4,4
cjfa,8,4,1,8,5,1
gefa,6,1,9,4,6,2
afja,1,8,2,9,7,7
jabj,6,9,2,2,2,3
ghci,4,7,5,9,5,5
ajfh,9,4,5,7,5,6
dbje,2,7,2,6,7,8
gadg,6,2,9,2,2,8
dici,1,6,2,5,5,6
hajg,2,6,4,4,3,4
gaec,3,7,6,9,6,5
aeij,2,5,3,9,4,1
iaib,7,7,6,3,9,9
hjjf,4,4,4,7,6,7
ddbe,6,6,4,5,4,9
bbdc,9,6,2,9,1,8
hefc,2,6,1,2,1,4
adfe,9,5,8,9,4,2
hdbb,1,8,7,4,6,2
efhf,7,2,9,7,1,1
gbac,3,4,1,1,8,6
ccbh,4,4,4,5,2,9
hcbg,4,2,4,7,3,8
eeig,9,4,1,3,8,6
ccib,1,9,7,8,3,8
ibdf,6,5,3,7,5,9
cgei,3,4,4,7,6,1
fdbi,5,3,9,7,2,3
gbga,7,3,6,7,5,6
eefh,7,2,4,1,7,1
dghj,7,3,8,5,3,5
bedj,5,4,3,2,9,5
fihd,2,6,6,7,6,3
cebi,2,1,1,9,5,4
fajc,6,8,9,6,9,8
jbij,3,6,9,4,4,1
ciie,5,2,6,1,8,7
dcga,8,2,9,8,8,3
fbbh,9,3,6,3,3,7
gfif,4,5,8,8,1,3
aeca,1,5,1,9,2,5
edcc,7,7,1,5,1,9
cece,6,4,6,9,7,8
dbgf,2,8,9,6,5,1
fhhi,8,7,2,9,2,3
ajjc,4,5,2,7,8,5
jhhf,7,9,3,1,7,5
cjee,9,3,7,9,4,9
cfje,1,3,5,6,4,7
fhff,6,1,7,9,6,9
djcd,3,4,2,4,4,1
bcdi,8,8,2,2,4,5
hbif,4,3,6,8,8,4
gehd,9,2,2,1,5,8
hife,7,4,8,8,1,9
gfjb,7,7,3,2,5,2
adga,4,9,9,9,6,5
gibh,6,7,2,5,8,7
afgb,2,8,8,9,5,5
dgch,5,4,6,6,1,2
jjic,6,1,7,3,8,2
ciej,1,1,9,5,2,3
fjif,7,4,2,3,1,9
ijcc,6,5,5,8,3,6
cjhd,4,8,3,9,1,9
cgbj,8,6,7,1,9,7
gbid,7,9,7,1,2,9
eibd,5,6,1,1,2,7
deej,5,6,2,8,9,4
eegd,1,8,6,4,1,1
hgfd,8,7,4,4,2,7
jhji,9,6,7,2,7,7
jbca,5,7,8,4,8,2
ffac,4,6,8,3,6,4
bdif,9,9,2,6,6,2
jifi,7,8,9,2,9,5
iagj,4,6,4,1,8,2
gbcf,8,1,5,3,5,1
gjge,3,9,3,7,2,8
egih,3,4,7,4,7,2
bifd,3,1,7,6,7,7
dbbd,6,8,8,2,8,6
afff,1,5,1,7,9,3
dchh,8,6,9,2,2,7
cbci,8,8,4,3,2,2
dhcc,8,2,4,7,7,9
iiae,9,1,2,5,2,9
hcfb,8,7,7,3,8,9
fhja,9,7,3,4,4,9
dada,7,8,9,5,4,9
baca,1,2,3,1,6,1
ceab,3,8,2,1,2,3
abda,6,2,1,6,3,9
gecb,2,5,8,7,7,1
bajf,1,2,7,3,8,3
egge,4,1,8,6,3,3
ejei,5,4,1,2,8,8
dgif,3,8,6,6,1,4
jahh,2,5,1,7,2,2
cija,2,7,1,5,9,3
idec,4,2,7,7,4,7
djgj,1,6,7,4,5,2
fbji,9,6,4,2,4,3
hbfg,5,4,5,6,6,8
dahg,7,5,1,4,4,4
eaie,4,4,2,7,3,1
cgga,8,3,6,8,4,9
gcdh,5,5,8,2,5,8
difh,2,4,5,3,2,5
gcbe,6,8,3,3,7,3
djfc,8,8,1,3,3,1
heib,8,5,9,7,2,2
dfcb,8,4,6,8,9,7
ibha,9,9,4,4,5,8
cicg,9,5,4,4,9,3
gfgc,9,6,2,6,5,4
bhih,5,5,8,6,4,3
iidd,3,9,6,1,5,5
jiih,8,5,7,8,5,9
fcfi,6,5,4,2,3,2
cfii,4,2,5,3,8,8
egjd,7,6,8,4,3,8
hiid,7,9,7,5,9,7
bdhj,4,7,1,3,4,4
ghjc,2,5,4,1,9,2
jegc,4,5,9,7,4,5
iifg,9,4,6,5,8,4
baij,7,5,7,8,9,8
faaf,2,8,4,9,5,4
bida,2,5,8,5,1,1
hbjb,8,3,3,6,8,6
iceh,2,6,7,3,7,9
fegf,4,8,6,9,8,9
iafc,8,4,1,7,4,7
hjca,2,4,2,7,1,7
ehjj,2,2,7,7,4,2
ijbg,5,9,1,1,4,8
aage,7,6,9,9,5,1
iiba,8,9,3,1,3,1
ibfi,9,7,6,2,5,2
hiei,1,6,7,4,5,8
hgeh,5,6,2,8,1,6
hhfj,5,3,6,2,2,5
cgfe,2,8,4,4,7,2
ehbi,7,8,7,9,9,3
cbbb,8,2,7,1,2,2
achb,6,1,8,2,4,9
aegg,1,1,7,2,3,6
hcjh,2,6,4,6,4,7
gifc,5,3,6,8,4,2
djji,2,6,1,6,4,2
jgde,3,1,9,3,9,7
hihh,8,9,8,9,7,8
eacg,8,7,6,3,6,2
hghg,2,6,5,8,9,9
aaag,7,5,8,5,8,5
eheh,9,8,3,1,8,9
cbaf,4,2,2,7,9,6
igad,7,2,2,9,8,6
dcfe,8,3,2,3,3,5
dcac,3,5,8,2,9,9
efbh,1,1,5,4,4,1
ficb,3,8,5,6,5,2
hfeb,2,8,7,9,2,7
fdfd,9,3,5,3,4,1
ibih,3,1,2,7,6,3
hgjj,6,8,3,3,1,1
ighi,2,2,8,9,5,6
fbcd,9,3,7,4,3,4
dbec,5,2,4,5,4,8
egeb,2,6,4,3,3,8
jijd,6,1,4,2,7,9
ibbc,4,1,3,5,4,6
fdhg,5,4,1,9,9,6
dggc,1,3,1,9,5,2
chhc,3,6,3,4,2,5
hebh,5,7,9,9,7,2
hacb,3,6,2,5,9,6
fcdf,3,3,8,2,6,2
iabh,6,1,2,1,1,2
aibg,1,9,9,7,5,5
fged,3,5,2,7,7,4
ccfc,8,1,7,8,6,2
feii,4,7,3,7,9,8
ghfh,1,3,1,4,6,2
ijfb,8,5,1,7,2,7
ahae,7,3,2,5,3,8
ifbe,3,1,9,1,5,6
ggbg,1,9,6,5,4,4
eaej,2,5,7,4,4,9
fgij,1,1,6,7,4,7
jfdj,2,6,5,6,7,9
cjdi,3,6,9,1,9,1
gaii,6,3,1,1,1,1
feje,5,6,1,9,8,3
ibeb,6,6,4,2,4,7
edhe,1,3,1,3,9,8
eeea,8,2,7,4,9,1
ddai,7,6,6,1,7,3
fjgc,1,9,3,9,3,9
afdc,2,3,5,9,2,1
baai,6,8,2,6,6,3
cafb,5,9,3,1,7,3
ahgc,7,6,1,3,7,4
jeae,5,4,8,5,5,8
hgce,6,5,9,9,9,9
cagi,7,7,4,1,4,3
ehce,8,4,5,9,7,6
ecif,9,2,6,8,2,4
jcdc,1,9,7,1,4,4
jccg,3,2,3,4,3,3
iich,8,5,5,1,7,2
fgjf,4,9,2,8,4,7
hdaf,6,9,8,4,8,7
iijb,4,7,6,8,1,3
ggjh,9,9,9,4,2,8
gdja,7,8,5,6,2,9
chca,2,3,5,7,8,6
cjjg,7,7,1,2,6,6
heji,9,5,4,7,9,6
bdch,4,1,3,8,2,9
eeaf,2,1,1,4,4,6
bbie,5,6,2,5,1,9
hfdf,4,8,1,6,5,5
ejfe,8,6,9,5,6,7
fjhj,4,3,8,7,9,5
fffe,5,7,8,1,5,7
gegh,7,7,9,2,2,4
ijef,9,9,3,7,1,7
bjje,4,3,2,1,7,7
ffdb,8,2,1,2,1,2
jbgg,4,6,6,9,7,8
ecjb,8,7,3,1,4,6
bggj,5,6,6,6,9,5
cigb,3,8,1,1,9,3
cjgh,8,9,9,8,4,9
giji,4,4,4,8,5,9
ichg,2,2,4,4,1,9
bhdf,9,3,6,7,1,6
aaha,5,2,9,6,2,8
fghc,1,3,7,5,9,2
dead,3,8,7,1,4,4
jehj,6,4,6,4,9,3
ciad,6,2,1,8,6,7
fbaa,6,7,1,9,7,2
hiac,8,8,3,7,2,8
eije,7,3,6,9,9,3
djaa,5,4,9,1,1,2
icjj,6,8,9,6,4,8
cadj,4,3,2,9,9,6
giaa,1,7,4,2,5,5
bgib,9,9,2,9,2,3
ebaj,9,1,6,9,4,7
dbfj,3,2,2,5,7,8
fehb,9,3,7,9,6,4
hehf,5,9,4,9,7,4
cgid,8,8,1,1,4,6
dhia,6,7,3,2,4,9
deie,3,4,4,4,7,1
ifjf,6,6,8,8,6,8
adbj,6,9,7,1,1,5
jgfh,4,9,5,2,6,4
ghbb,6,2,5,9,4,8
beia,7,3,2,5,8,1
icda,1,1,8,7,1,2
fijg,5,7,3,4,3,3
iacd,2,4,7,4,6,3
effc,1,4,7,9,1,8
cehg,7,8,7,1,5,5
cfah,8,7,1,3,8,3
dhjh,7,1,4,1,3,3
ahfg,4,4,4,3,2,2
ihcb,9,5,5,7,3,5
ahhj,6,6,6,3,9,9
bjgf,8,1,3,6,7,7
gabd,6,8,2,4,2,4
jdee,5,9,9,6,6,8
fhcg,2,5,7,9,7,7
ddgg,1,3,1,9,9,2
bjfj,5,2,9,6,2,1
eahi,9,5,4,2,7,4
aeai,2,5,7,5,3,5
ieei,4,9,5,4,8,4
hdde,8,5,9,9,4,8
jggd,1,2,6,8,9,7
ahdd,6,5,2,4,6,2
bbff,9,6,8,3,9,4
dcbj,4,5,4,4,5,7
gaje,2,4,4,4,4,7
jbhc,9,3,9,1,6,1
fjfg,8,5,6,8,3,5
igff,9,8,9,6,4,1
gigj,2,5,5,7,2,2
cceg,9,4,5,4,9,9
aiia,1,5,7,1,3,1
jfjh,8,6,2,6,4,4
icbi,5,8,4,2,2,6
aadf,5,4,2,7,6,4
aaeb,4,1,9,1,2,4
jbed,2,3,1,1,5,4
hdea,6,9,9,8,4,8
gbhh,7,3,9,2,3,3
jfgi,8,7,8,5,6,3
hfcj,6,8,2,7,7,8
jieb,4,8,6,1,7,5
acje,3,6,5,4,1,9
bcbf,2,3,9,7,6,1
jjeh,9,1,5,7,1,3
jgbb,5,6,8,9,9,5
hhah,2,3,1,5,7,8
adid,3,5,6,1,6,3
bijj,7,4,9,4,3,2
hhje,6,5,3,9,8,6
eiii,4,6,3,7,9,5
cfec,2,3,6,2,5,3
iebj,7,4,2,4,9,7
gjag,5,8,4,2,5,6
fcag,9,8,2,7,1,8
fjjb,8,9,8,9,7,7
ffhh,2,3,2,6,5,8
bfaf,9,8,5,4,1,6
fdic,8,4,5,1,6,5
bice,8,2,1,6,6,7
gcij,8,9,3,6,3,4
ejga,1,5,1,9,7,1
jibc,4,8,9,7,7,5
edbg,5,4,7,4,2,9
jaid,4,2,2,5,9,9
bhag,5,3,3,1,5,3
ecch,4,2,7,7,6,9
giib,7,9,7,8,5,6
efji,7,5,6,7,6,7
hhbd,6,1,4,2,9,5
jgjc,5,6,8,3,4,4
jedd,9,3,3,9,6,6
aghd,8,4,4,4,4,8
ifdh,9,6,7,7,5,5
egag,5,4,9,8,4,6
bhha,8,6,6,9,2,8
jeif,3,3,5,1,9,2
icfd,1,4,5,4,2,9
decg,7,4,1,2,4,8
gjjd,9,1,1,2,9,3
jdhd,9,7,2,4,9,6
chbe,7,4,2,6,9,7
dcdb,3,5,1,4,8,1
fdda,8,6,1,3,8,5
fabb,1,2,5,2,9,3
ihjg,9,1,1,7,8,5
gghe,6,7,9,1,3,1
hbgc,8,9,9,6,2,5
dfee,4,5,7,9,6,9
cgdb,5,5,8,5,3,7
fcha,6,9,5,9,8,1
jffb,3,5,3,4,7,8
bgbh,2,6,9,6,3,4
ccji,1,8,6,5,6,8
afhi,1,4,2,9,2,6
abjj,3,3,7,7,1,4
gafj,4,7,6,8,6,5
eddj,1,4,3,7,4,1
ajde,9,2,4,6,4,5
egcj,7,1,6,9,3,4
ihgh,9,5,4,7,5,6
edjh,9,9,3,5,9,9
adac,7,6,3,3,9,5
hjhc,1,1,4,6,6,7
aebe,3,3,1,7,2,7
jech,9,9,4,3,7,6
agfa,9,7,8,6,2,8
jige,2,5,1,3,8,2
abeh,5,7,2,2,8,3
ihhd,2,6,5,4,6,1
hfag,1,2,2,8,8,6
hgab,9,2,8,6,4,7
ggia,5,2,5,8,8,3
